Memory Length,4000,
Trigger Level,0.00000e+00,
Source,CH2,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-01,
Vertical Position,-1.46000e+00,
Horizontal Units,S,
Horizontal Scale,2.50000e-04,
Horizontal Position,1.1880000e-02,
Horizontal Mode,Main,
Sampling Period,1.00000e-06,
Firmware,V1.14,
Time, ,
Mode,Detail,
Waveform Data,
1.035500e-2,4.00e-2,
1.035600e-2,4.00e-2,
1.035700e-2,2.00e-2,
1.035800e-2,2.00e-2,
1.035900e-2,2.00e-2,
1.036000e-2,2.00e-2,
1.036100e-2,2.00e-2,
1.036200e-2,2.00e-2,
1.036300e-2,4.00e-2,
1.036400e-2,4.00e-2,
1.036500e-2,4.00e-2,
1.036600e-2,4.00e-2,
1.036700e-2,2.00e-2,
1.036800e-2,2.00e-2,
1.036900e-2,2.00e-2,
1.037000e-2,2.00e-2,
1.037100e-2,2.00e-2,
1.037200e-2,2.00e-2,
1.037300e-2,2.00e-2,
1.037400e-2,2.00e-2,
1.037500e-2,2.00e-2,
1.037600e-2,2.00e-2,
1.037700e-2,2.00e-2,
1.037800e-2,2.00e-2,
1.037900e-2,2.00e-2,
1.038000e-2,2.00e-2,
1.038100e-2,2.00e-2,
1.038200e-2,2.00e-2,
1.038300e-2,4.00e-2,
1.038400e-2,4.00e-2,
1.038500e-2,2.00e-2,
1.038600e-2,2.00e-2,
1.038700e-2,2.00e-2,
1.038800e-2,2.00e-2,
1.038900e-2,2.00e-2,
1.039000e-2,2.00e-2,
1.039100e-2,0.00e+0,
1.039200e-2,0.00e+0,
1.039300e-2,2.00e-2,
1.039400e-2,2.00e-2,
1.039500e-2,2.00e-2,
1.039600e-2,2.00e-2,
1.039700e-2,2.00e-2,
1.039800e-2,2.00e-2,
1.039900e-2,2.00e-2,
1.040000e-2,2.00e-2,
1.040100e-2,2.00e-2,
1.040200e-2,2.00e-2,
1.040300e-2,2.00e-2,
1.040400e-2,2.00e-2,
1.040500e-2,2.00e-2,
1.040600e-2,2.00e-2,
1.040700e-2,2.00e-2,
1.040800e-2,2.00e-2,
